,ArtistID,Main Artist,Spotify Found,Full Name,Country,Birth Date,Group Members,Found Wiki,Wiki URL,Gender,Cleaned Main Artist,US State,State ID,nb wins,nb nominations,win rate
1417,A1417,Hadouken!,1.0,,United Kingdom,,5.0,1,https://en.wikipedia.org/wiki/Hadouken!_(band),,Hadouken,,,-1,0,
1418,A1418,J. Dash,1.0,,,1984-09-03,1.0,1,https://en.wikipedia.org/wiki/J._Dash,M,J Dash,,,-1,0,
1419,A1419,Zedd,1.0,,Germany,1989-09-02,1.0,1,https://en.wikipedia.org/wiki/Zedd,,Zedd,,,0,2,0.0
1420,A1420,Ariana Grande,1.0,Ariana Grande-Butera,United States,1993-06-26,1.0,1,https://en.wikipedia.org/wiki/Ariana_Grande,F,Ariana Grande,Florida,FL,0,1,0.0
1421,A1421,Little Mix,1.0,,United Kingdom,,3.0,1,https://en.wikipedia.org/wiki/Little_Mix,,Little Mix,,,-1,0,
1422,A1422,Hustle Gang,0.0,,,,8.0,1,https://en.wikipedia.org/wiki/Grand_Hustle_Records,,Hustle Gang,,,-1,0,
1423,A1423,Arianna,1.0,,Italy,1975-11-11,1.0,1,https://en.wikipedia.org/wiki/Arianna_(singer),F,Arianna,,,-1,0,
1424,A1424,Capital Cities,1.0,,United States,,2.0,1,https://en.wikipedia.org/wiki/Capital_Cities_(duo),,Capital Cities,California,CA,-1,0,
1425,A1425,Danielle Bradbery,1.0,,United States,1996-07-23,1.0,1,https://en.wikipedia.org/wiki/Danielle_Bradbery,F,Danielle Bradbery,Texas,TX,-1,0,
1426,A1426,Rich Gang,1.0,,,,3.0,1,https://en.wikipedia.org/wiki/Cash_Money_Records,,Rich Gang,,,-1,0,
1427,A1427,Candice Glover,0.0,,United States,1989-11-22,1.0,1,https://en.wikipedia.org/wiki/Candice_Glover,F,Candice Glover,South Carolina,SC,-1,0,
1428,A1428,Zach Sobiech,1.0,,United States,1995-05-03,1.0,1,https://en.wikipedia.org/wiki/Zach_Sobiech,M,Zach Sobiech,Minnesota,MN,-1,0,
1429,A1429,Labrinth,1.0,,United Kingdom,1989-01-04,1.0,1,https://en.wikipedia.org/wiki/Labrinth,M,Labrinth,,,-1,0,
1430,A1430,Brett Eldredge,1.0,,United States,1986-03-23,1.0,1,https://en.wikipedia.org/wiki/Brett_Eldredge,M,Brett Eldredge,Illinois,IL,-1,0,
1431,A1431,A$AP Ferg,1.0,,United States,1988-10-20,1.0,1,https://en.wikipedia.org/wiki/ASAP_Ferg,M,Asap Ferg,New York,NY,-1,0,
1432,A1432,Tyler Farr,1.0,,United States,1984-02-05,1.0,1,https://en.wikipedia.org/wiki/Tyler_Farr,M,Tyler Farr,Tennessee,TN,-1,0,
1433,A1433,Michelle Chamuel,1.0,,United States,,1.0,1,https://en.wikipedia.org/wiki/Michelle_Chamuel,F,Michelle Chamuel,Massachusetts,MA,-1,0,
1434,A1434,The Neighbourhood,1.0,,United States,,4.0,1,https://en.wikipedia.org/wiki/The_Neighbourhood,,The Neighbourhood,California,CA,-1,0,
1435,A1435,The Swon Brothers,1.0,,United States,,2.0,1,https://en.wikipedia.org/wiki/The_Swon_Brothers,,The Swon Brothers,Oklahoma,OK,-1,0,
1436,A1436,Austin Mahone,1.0,,United States,1996-04-04,1.0,1,https://en.wikipedia.org/wiki/Austin_Mahone,M,Austin Mahone,Texas,TX,-1,0,
1437,A1437,Amber Carrington,1.0,,,,,0,,,Amber Carrington,,,-1,0,
1438,A1438,Major Lazer,1.0,,,,3.0,1,https://en.wikipedia.org/wiki/Major_Lazer,,Major Lazer,,,-1,0,
1439,A1439,Lorde,1.0,Ella Marija Lani Yelich-O'Connor,New Zealand,1996-11-07,1.0,1,https://en.wikipedia.org/wiki/Lorde,F,Lorde,,,1,2,0.5
1440,A1440,The FiNATTiCZ,1.0,,United States,,5.0,1,https://en.wikipedia.org/wiki/The_Finatticz,,The Finatticz,California,CA,-1,0,
1441,A1441,Sage The Gemini,1.0,,United States,1992-06-20,1.0,1,https://en.wikipedia.org/wiki/Sage_the_Gemini,,Sage The Gemini,California,CA,-1,0,
1442,A1442,Fifth Harmony,1.0,,United States,,4.0,1,https://en.wikipedia.org/wiki/Fifth_Harmony,,Fifth Harmony,Florida,FL,-1,0,
1443,A1443,Rich Homie Quan,1.0,,United States,,1.0,1,https://en.wikipedia.org/wiki/Rich_Homie_Quan,M,Rich Homie Quan,Georgia,GA,-1,0,
1444,A1444,Ross Lynch,1.0,Ross Shor Lynch,United States,1995-12-29,1.0,1,https://en.wikipedia.org/wiki/Ross_Lynch,M,Ross Lynch,Colorado,CO,-1,0,
1445,A1445,Emblem3,1.0,,United States,,3.0,1,https://en.wikipedia.org/wiki/Emblem3,,Emblem3,California,CA,-1,0,
1446,A1446,Passenger,1.0,,United Kingdom,1984-05-17,1.0,1,https://en.wikipedia.org/wiki/Passenger_(singer),M,Passenger,,,-1,0,
1447,A1447,Bastille,1.0,,United Kingdom,,4.0,1,https://en.wikipedia.org/wiki/Bastille_(band),,Bastille,,,-1,0,
1448,A1448,Zendaya,1.0,Zendaya Maree Stoermer Coleman,United States,1996-09-01,1.0,1,https://en.wikipedia.org/wiki/Zendaya,F,Zendaya,California,CA,-1,0,
1449,A1449,Prince Royce,1.0,Geoffrey Royce Rojas,United States,1989-05-11,1.0,1,https://en.wikipedia.org/wiki/Prince_Royce,M,Prince Royce,New York,NY,-1,0,
1450,A1450,Bonnie McKee,1.0,,United States,1984-01-20,1.0,1,https://en.wikipedia.org/wiki/Bonnie_McKee,F,Bonnie Mckee,Washington,WA,-1,0,
1451,A1451,Green Shoe Studio,0.0,,United States,,1.0,1,https://en.wikipedia.org/wiki/Fred_Stobaugh,,Green Shoe Studio,Illinois,IL,-1,0,
1452,A1452,Ylvis,1.0,,,,,0,,,Ylvis,,,-1,0,
1453,A1453,August Alsina,1.0,,United States,1992-09-03,1.0,1,https://en.wikipedia.org/wiki/August_Alsina,M,August Alsina,Texas,TX,-1,0,
1454,A1454,Migos,1.0,,United States,,1.0,1,https://en.wikipedia.org/wiki/Migos,,Migos,Georgia,GA,-1,0,
1455,A1455,Mike WiLL Made-It,1.0,,United States,1989-03-23,1.0,1,https://en.wikipedia.org/wiki/Mike_Will_Made_It,M,Mike Will Madeit,Georgia,GA,-1,0,
1456,A1456,Charlie Worsham,1.0,,United States,1985-09-01,1.0,1,https://en.wikipedia.org/wiki/Charlie_Worsham,M,Charlie Worsham,Tennessee,TN,-1,0,
1457,A1457,Arcade Fire,1.0,,Canada,,5.0,1,https://en.wikipedia.org/wiki/Arcade_Fire,,Arcade Fire,,,-1,0,
1458,A1458,Maejor Ali,1.0,,United States,1988-07-23,1.0,1,https://en.wikipedia.org/wiki/Maejor,M,Maejor Ali,Michigan,MI,-1,0,
1459,A1459,Martin Garrix,1.0,,Netherlands,1996-05-14,1.0,1,https://en.wikipedia.org/wiki/Martin_Garrix,,Martin Garrix,,,-1,0,
1460,A1460,Parmalee,1.0,,United States,,4.0,1,https://en.wikipedia.org/wiki/Parmalee,,Parmalee,North Carolina,NC,-1,0,
1461,A1461,Armin van Buuren,1.0,,Netherlands,1976-12-25,1.0,1,https://en.wikipedia.org/wiki/Armin_van_Buuren,,Armin Van Buuren,,,-1,0,
1462,A1462,Sevyn Streeter,1.0,,United States,1986-07-07,1.0,1,https://en.wikipedia.org/wiki/Sevyn_Streeter,F,Sevyn Streeter,Florida,FL,-1,0,
1463,A1463,K. Michelle,1.0,,,1982-03-04,1.0,1,https://en.wikipedia.org/wiki/K._Michelle,F,K Michelle,,,-1,0,
1464,A1464,Chase Rice,1.0,,United States,1985-09-19,1.0,1,https://en.wikipedia.org/wiki/Chase_Rice,M,Chase Rice,North Carolina,NC,-1,0,
1465,A1465,Alison Gold,0.0,,United States,2002-05-09,1.0,1,https://en.wikipedia.org/wiki/Alison_Gold,F,Alison Gold,Virginia,VA,-1,0,
1466,A1466,Tegan,1.0,,,,,0,,,Tegan,,,-1,0,
1467,A1467,Eric Paslay,1.0,,United States,1983-01-29,1.0,1,https://en.wikipedia.org/wiki/Eric_Paslay,M,Eric Paslay,Texas,TX,-1,0,
1468,A1468,Cole Swindell,1.0,,United States,1983-06-30,1.0,1,https://en.wikipedia.org/wiki/Cole_Swindell,M,Cole Swindell,Tennessee,TN,-1,0,
1469,A1469,ScHoolboy Q,1.0,,United States,1986-10-26,1.0,1,https://en.wikipedia.org/wiki/Schoolboy_Q,M,Schoolboy Q,California,CA,-1,0,
1470,A1470,A Great Big World,1.0,,United States,,2.0,1,https://en.wikipedia.org/wiki/A_Great_Big_World,,A Great Big World,New York,NY,-1,0,
1471,A1471,James Wolpert,1.0,,United States,1990-12-26,1.0,1,https://en.wikipedia.org/wiki/James_Wolpert,,James Wolpert,Pennsylvania,PA,-1,0,
1472,A1472,Matthew Schuler,1.0,,,1992-11-20,1.0,1,https://en.wikipedia.org/wiki/Matthew_Schuler,M,Matthew Schuler,,,-1,0,
1473,A1473,American Authors,1.0,,United States,,3.0,1,https://en.wikipedia.org/wiki/American_Authors,,American Authors,Massachusetts,MA,-1,0,
1474,A1474,Jon Pardi,1.0,,United States,1985-05-20,1.0,1,https://en.wikipedia.org/wiki/Jon_Pardi,M,Jon Pardi,Tennessee,TN,-1,0,
1475,A1475,John Newman,1.0,,United Kingdom,1990-06-16,1.0,1,https://en.wikipedia.org/wiki/John_Newman_(singer),M,John Newman,,,-1,0,
1476,A1476,Florida Georgia Line Ft. Jason Derulo,0.0,,,,,0,,,Florida Georgia Line Ft Jason Derulo,,,-1,0,
1477,A1477,Will Champlin,1.0,,United States,1983-04-24,1.0,1,https://en.wikipedia.org/wiki/Will_Champlin,M,Will Champlin,California,CA,-1,0,
1478,A1478,Idina Menzel,1.0,Idina Kim Mentzel,United States,1971-05-30,1.0,1,https://en.wikipedia.org/wiki/Idina_Menzel,F,Idina Menzel,New York,NY,-1,0,
1479,A1479,Pentatonix,1.0,,United States,,5.0,1,https://en.wikipedia.org/wiki/Pentatonix,,Pentatonix,Texas,TX,-1,0,
1480,A1480,Childish Gambino,1.0,Donald McKinley Glover Jr.,United States,1983-09-25,1.0,1,https://en.wikipedia.org/wiki/Donald_Glover,M,Childish Gambino,California,CA,2,3,0.6666666666666666
1481,A1481,Frankie Ballard,1.0,,United States,1982-12-16,1.0,1,https://en.wikipedia.org/wiki/Frankie_Ballard,M,Frankie Ballard,Tennessee,TN,-1,0,
1482,A1482,Arctic Monkeys,1.0,,United Kingdom,,4.0,1,https://en.wikipedia.org/wiki/Arctic_Monkeys,,Arctic Monkeys,,,-1,0,
1483,A1483,Tessanne Chin,1.0,,Jamaica,1985-09-20,1.0,1,https://en.wikipedia.org/wiki/Tessanne_Chin,F,Tessanne Chin,,,-1,0,
1484,A1484,Lea Michele,1.0,Lea Michele Sarfati,United States,1986-08-29,1.0,1,https://en.wikipedia.org/wiki/Lea_Michele,F,Lea Michele,New York,NY,-1,0,
1485,A1485,Aloe Blacc,1.0,,United States,1979-01-07,1.0,1,https://en.wikipedia.org/wiki/Aloe_Blacc,M,Aloe Blacc,California,CA,-1,0,
1486,A1486,Jacquie Lee,1.0,,United States,1997-06-25,1.0,1,https://en.wikipedia.org/wiki/Jacquie_Lee,F,Jacquie Lee,New Jersey,NJ,-1,0,
1487,A1487,"Nat ""King"" Cole",1.0,Nathaniel Adams Coles,United States,1919-03-17,1.0,1,https://en.wikipedia.org/wiki/Nat_King_Cole,M,Nat King Cole,Alabama,AL,-1,0,
1488,A1488,Brenda Lee,1.0,,United States,1944-12-11,1.0,1,https://en.wikipedia.org/wiki/Brenda_Lee,F,Brenda Lee,Georgia,GA,-1,0,
1489,A1489,Ty Dolla $ign,1.0,,United States,1982-04-13,1.0,1,https://en.wikipedia.org/wiki/Ty_Dolla_Sign,M,Ty Dolla Sign,California,CA,-1,0,
1490,A1490,DJ Snake,1.0,,France,1986-06-13,1.0,1,https://en.wikipedia.org/wiki/DJ_Snake,,Dj Snake,,,-1,0,
1491,A1491,Kristen Bell,1.0,Kristen Anne Bell,United States,1980-07-18,1.0,1,https://en.wikipedia.org/wiki/Kristen_Bell,,Kristen Bell,Michigan,MI,-1,0,
1492,A1492,Dan,1.0,,United States,,2.0,1,https://en.wikipedia.org/wiki/Dan_%2B_Shay,,Dan,Tennessee,TN,-1,0,
1493,A1493,Lucy Hale,1.0,Karen Lucille Hale,United States,1989-06-14,1.0,1,https://en.wikipedia.org/wiki/Lucy_Hale,F,Lucy Hale,Tennessee,TN,-1,0,
1494,A1494,SoMo,1.0,,United States,1987-09-11,1.0,1,https://en.wikipedia.org/wiki/SoMo,M,Somo,Texas,TX,-1,0,
1495,A1495,Cash Cash,1.0,,United States,,3.0,1,https://en.wikipedia.org/wiki/Cash_Cash,,Cash Cash,New Jersey,NJ,-1,0,
1496,A1496,Hillsong UNITED,1.0,,Australia,,9.0,1,https://en.wikipedia.org/wiki/Hillsong_United,,Hillsong United,,,-1,0,
1497,A1497,The 1975,1.0,,United Kingdom,,5.0,1,https://en.wikipedia.org/wiki/The_1975,,The 1975,,,-1,0,
1498,A1498,Rico Love,1.0,,United States,1982-12-03,1.0,1,https://en.wikipedia.org/wiki/Rico_Love,M,Rico Love,Wisconsin,WI,-1,0,
1499,A1499,Jhene Aiko,1.0,,,1988-03-16,1.0,1,https://en.wikipedia.org/wiki/Jhen%C3%A9_Aiko,F,Jhene Aiko,,,-1,0,
1500,A1500,Young Thug,1.0,Jeffery Lamar Williams II[1],United States,1991-08-16,1.0,1,https://en.wikipedia.org/wiki/Young_Thug,M,Young Thug,Georgia,GA,-1,0,
1501,A1501,Buck 22,1.0,,United States,1973-03-21,1.0,1,https://en.wikipedia.org/wiki/Damon_Elliott,,Buck 22,California,CA,-1,0,
1502,A1502,MKTO,1.0,,United States,,2.0,1,https://en.wikipedia.org/wiki/MKTO,,Mkto,California,CA,-1,0,
1503,A1503,Naughty Boy,1.0,,United Kingdom,1981-01-01,1.0,1,https://en.wikipedia.org/wiki/Naughty_Boy,M,Naughty Boy,,,-1,0,
1504,A1504,The Chainsmokers,1.0,,United States,,2.0,1,https://en.wikipedia.org/wiki/The_Chainsmokers,,The Chainsmokers,New York,NY,-1,0,
1505,A1505,Fitz,1.0,,,,,0,,,Fitz,,,-1,0,
1506,A1506,Iggy Azalea,1.0,Amethyst Amelia Kelly,Australia,1990-06-07,1.0,1,https://en.wikipedia.org/wiki/Iggy_Azalea,F,Iggy Azalea,,,0,1,0.0
1507,A1507,Soko,1.0,Stéphanie Alexandra Mina Sokolinski[1],France,1985-10-26,1.0,1,https://en.wikipedia.org/wiki/Soko_(singer),F,Soko,,,-1,0,
1508,A1508,Tiesto,1.0,,Netherlands,1969-01-17,1.0,1,https://en.wikipedia.org/wiki/Ti%C3%ABsto,,Tiesto,,,-1,0,
1509,A1509,Disclosure,1.0,,United Kingdom,,2.0,1,https://en.wikipedia.org/wiki/Disclosure_(band),,Disclosure,,,-1,0,
1510,A1510,Rixton,1.0,,United Kingdom,,2.0,1,https://en.wikipedia.org/wiki/Push_Baby,,Rixton,,,-1,0,
1511,A1511,5 Seconds Of Summer,1.0,,Australia,,4.0,1,https://en.wikipedia.org/wiki/5_Seconds_of_Summer,,5 Seconds Of Summer,,,-1,0,
1512,A1512,Sam Smith,1.0,Samuel Frederick Smith,United Kingdom,1992-05-19,1.0,1,https://en.wikipedia.org/wiki/Sam_Smith,M,Sam Smith,,,2,2,1.0
1513,A1513,KONGOS,1.0,,South Africa,,4.0,1,https://en.wikipedia.org/wiki/Kongos_(band),,Kongos,,,-1,0,
1514,A1514,KCamp,1.0,,,,,0,,,Kcamp,,,-1,0,
1515,A1515,Nico,1.0,,Germany,1938-10-16,1.0,1,https://en.wikipedia.org/wiki/Nico,F,Nico,,,-1,0,
1516,A1516,Josh Kaufman,1.0,,United States,1976-11-09,1.0,1,https://en.wikipedia.org/wiki/Josh_Kaufman,,Josh Kaufman,Indiana,IN,-1,0,
1517,A1517,MAGIC!,1.0,,Canada,,3.0,1,https://en.wikipedia.org/wiki/Magic!,,Magic,,,-1,0,
1518,A1518,Christina Grimmie,1.0,Christina Victoria Grimmie,United States,1994-03-12,1.0,1,https://en.wikipedia.org/wiki/Christina_Grimmie,F,Christina Grimmie,New Jersey,NJ,-1,0,
1519,A1519,Katy Tiz,1.0,,United Kingdom,1988-07-06,1.0,1,https://en.wikipedia.org/wiki/Katy_Tiz,F,Katy Tiz,,,-1,0,
1520,A1520,Sia,1.0,Sia Kate Isobelle Furler,Australia,1975-12-18,1.0,1,https://en.wikipedia.org/wiki/Sia,F,Sia,,,0,2,0.0
1521,A1521,Tinashe,1.0,Tinashe Jorgensen Kachingwe,United States,1993-02-06,1.0,1,https://en.wikipedia.org/wiki/Tinashe,F,Tinashe,Kentucky,KY,-1,0,
1522,A1522,Jake Worthington,1.0,,,,,0,,,Jake Worthington,,,-1,0,
1523,A1523,Tove Lo,1.0,Ebba Tove Elsa Nilsson,Sweden,1987-10-29,1.0,1,https://en.wikipedia.org/wiki/Tove_Lo,F,Tove Lo,,,-1,0,
1524,A1524,Charli xcx,1.0,Charlotte Emma Aitchison,United Kingdom,1992-08-02,1.0,1,https://en.wikipedia.org/wiki/Charli_XCX,F,Charli Xcx,,,0,1,0.0
1525,A1525,Becky G,1.0,Rebbeca Marie Gomez[1][2],United States,1997-03-02,1.0,1,https://en.wikipedia.org/wiki/Becky_G,F,Becky G,California,CA,-1,0,
1526,A1526,AJR,1.0,,United States,,3.0,1,https://en.wikipedia.org/wiki/AJR,,Ajr,New York,NY,-1,0,
1527,A1527,Clean Bandit,1.0,,United Kingdom,,3.0,1,https://en.wikipedia.org/wiki/Clean_Bandit,,Clean Bandit,,,-1,0,
1528,A1528,Jamie N Commons,1.0,,United Kingdom,1988-10-22,1.0,1,https://en.wikipedia.org/wiki/Jamie_N._Commons,,Jamie N Commons,,,-1,0,
1529,A1529,Shawn Mendes,1.0,Shawn Peter Raul Mendes,Canada,1998-08-08,1.0,1,https://en.wikipedia.org/wiki/Shawn_Mendes,M,Shawn Mendes,,,0,1,0.0
1530,A1530,Vance Joy,1.0,,,1987-12-01,1.0,1,https://en.wikipedia.org/wiki/Vance_Joy,M,Vance Joy,,,-1,0,
1531,A1531,Sam Hunt,1.0,,United States,1984-12-08,1.0,1,https://en.wikipedia.org/wiki/Sam_Hunt,M,Sam Hunt,Tennessee,TN,-1,0,
1532,A1532,Meghan Trainor,1.0,Meghan Elizabeth Trainor,United States,1993-12-22,1.0,1,https://en.wikipedia.org/wiki/Meghan_Trainor,F,Meghan Trainor,Massachusetts,MA,0,2,0.0
1533,A1533,Echosmith,1.0,,United States,,3.0,1,https://en.wikipedia.org/wiki/Echosmith,,Echosmith,California,CA,-1,0,
1534,A1534,Kiesza,1.0,,Canada,1989-01-16,1.0,1,https://en.wikipedia.org/wiki/Kiesza,F,Kiesza,,,-1,0,
1535,A1535,Troye Sivan,1.0,Troye Sivan Mellet,South Africa,1995-06-05,1.0,1,https://en.wikipedia.org/wiki/Troye_Sivan,M,Troye Sivan,,,-1,0,
1536,A1536,Milky Chance,1.0,,Germany,,4.0,1,https://en.wikipedia.org/wiki/Milky_Chance,,Milky Chance,,,-1,0,
1537,A1537,Maddie,1.0,,,,,0,,,Maddie,,,-1,0,
1538,A1538,Bobby Shmurda,1.0,,United States,1994-08-04,1.0,1,https://en.wikipedia.org/wiki/Bobby_Shmurda,M,Bobby Shmurda,New York,NY,-1,0,
1539,A1539,Rae Sremmurd,1.0,,United States,,2.0,1,https://en.wikipedia.org/wiki/Rae_Sremmurd,,Rae Sremmurd,Mississippi,MS,-1,0,
1540,A1540,Jack,1.0,Trịnh Trần Phương Tuấn,Vietnam,1997-04-12,1.0,1,https://en.wikipedia.org/wiki/Jack_%E2%80%93_J97,M,Jack,,,-1,0,
1541,A1541,Hozier,1.0,,Ireland,1990-03-17,1.0,1,https://en.wikipedia.org/wiki/Hozier,M,Hozier,,,0,1,0.0
1542,A1542,Mr. Probz,1.0,,Netherlands,1984-05-15,1.0,1,https://en.wikipedia.org/wiki/Mr._Probz,M,Mr Probz,,,-1,0,
1543,A1543,Steve Aoki,1.0,,United States,1977-11-30,1.0,1,https://en.wikipedia.org/wiki/Steve_Aoki,M,Steve Aoki,California,CA,-1,0,
1544,A1544,TeeFLii,1.0,,United States,1987-07-17,1.0,1,https://en.wikipedia.org/wiki/TeeFlii,M,Teeflii,California,CA,-1,0,
1545,A1545,Mary Lambert,1.0,Mary Danielle Lambert,United States,1989-05-03,1.0,1,https://en.wikipedia.org/wiki/Mary_Lambert_(singer),F,Mary Lambert,Washington,WA,-1,0,
1546,A1546,I LOVE MAKONNEN,1.0,,United States,1989-04-12,1.0,1,https://en.wikipedia.org/wiki/ILoveMakonnen,M,I Love Makonnen,Georgia,GA,-1,0,
1547,A1547,alt-J,1.0,,United Kingdom,,3.0,1,https://en.wikipedia.org/wiki/Alt-J,,Altj,,,-1,0,
1548,A1548,Alesso,1.0,,Sweden,1991-07-07,1.0,1,https://en.wikipedia.org/wiki/Alesso,,Alesso,,,-1,0,
1549,A1549,OG Maco,1.0,Benedict Chiajulam Ihesiba Jr.[1],United States,1992-04-23,1.0,1,https://en.wikipedia.org/wiki/OG_Maco,M,Og Maco,Georgia,GA,-1,0,
1550,A1550,Jimmy Fallon,1.0,,,,,0,,,Jimmy Fallon,,,-1,0,
1551,A1551,Glen Campbell,1.0,Glen Travis Campbell,United States,1936-04-22,1.0,1,https://en.wikipedia.org/wiki/Glen_Campbell,M,Glen Campbell,Arkansas,AR,-1,0,
1552,A1552,DeJ Loaf,1.0,,United States,1991-04-08,1.0,1,https://en.wikipedia.org/wiki/Dej_Loaf,F,Dej Loaf,Michigan,MI,-1,0,
1553,A1553,Snootie Wild,1.0,,United States,1985-04-23,1.0,1,https://en.wikipedia.org/wiki/Snootie_Wild,M,Snootie Wild,Tennessee,TN,-1,0,
1554,A1554,RaeLynn,1.0,,United States,1994-05-04,1.0,1,https://en.wikipedia.org/wiki/RaeLynn,F,Raelynn,Texas,TX,-1,0,
1555,A1555,Ella Henderson,1.0,,United Kingdom,1996-01-12,1.0,1,https://en.wikipedia.org/wiki/Ella_Henderson,F,Ella Henderson,,,-1,0,
1556,A1556,WALK THE MOON,1.0,,United States,,3.0,1,https://en.wikipedia.org/wiki/Walk_the_Moon,,Walk The Moon,Ohio,OH,-1,0,
1557,A1557,Mark Ronson,1.0,Mark Daniel Ronson,United Kingdom,1975-09-04,1.0,1,https://en.wikipedia.org/wiki/Mark_Ronson,M,Mark Ronson,,,1,1,1.0
1558,A1558,Band Aid 30,1.0,,United Kingdom,2014,1.0,1,https://en.wikipedia.org/wiki/Band_Aid_30,,Band Aid 30,,,-1,0,
1559,A1559,O.T. Genasis,1.0,,United States,1987-06-18,1.0,1,https://en.wikipedia.org/wiki/O.T._Genasis,M,Ot Genasis,California,CA,-1,0,
1560,A1560,Matt McAndrew,1.0,,United States,1990-09-06,1.0,1,https://en.wikipedia.org/wiki/Matt_McAndrew,M,Matt Mcandrew,New Jersey,NJ,-1,0,
1561,A1561,James Newton Howard,1.0,,United States,1951-06-09,1.0,1,https://en.wikipedia.org/wiki/James_Newton_Howard,M,James Newton Howard,California,CA,-1,0,
1562,A1562,Craig Wayne Boyd,1.0,,United States,1978-12-31,1.0,1,https://en.wikipedia.org/wiki/Craig_Wayne_Boyd,M,Craig Wayne Boyd,Texas,TX,-1,0,
1563,A1563,Lillywood,1.0,,,,,0,,,Lillywood,,,-1,0,
1564,A1564,Sheppard,1.0,,Australia,,3.0,1,https://en.wikipedia.org/wiki/Sheppard_(band),,Sheppard,,,-1,0,
1565,A1565,Taylor John Williams,1.0,,United States,1991-06-06,1.0,1,https://en.wikipedia.org/wiki/Taylor_John_Williams,M,Taylor John Williams,Oregon,OR,-1,0,
1566,A1566,The White Buffalo,1.0,,United States,,1.0,1,https://en.wikipedia.org/wiki/The_White_Buffalo_(musician),,The White Buffalo,California,CA,-1,0,
1567,A1567,Chris Jamison,1.0,,United States,1994-06-06,1.0,1,https://en.wikipedia.org/wiki/Chris_Jamison,M,Chris Jamison,Pennsylvania,PA,-1,0,
1568,A1568,Damien,1.0,,,,,0,,,Damien,,,-1,0,
1569,A1569,Chase Bryant,1.0,,United States,1992-10-09,1.0,1,https://en.wikipedia.org/wiki/Chase_Bryant,M,Chase Bryant,Tennessee,TN,-1,0,
1570,A1570,G-Eazy,1.0,,United States,1989-05-24,1.0,1,https://en.wikipedia.org/wiki/G-Eazy,M,Geazy,California,CA,-1,0,
1571,A1571,Sophia Grace,1.0,,United Kingdom,,2.0,1,https://en.wikipedia.org/wiki/Sophia_Grace_%26_Rosie,,Sophia Grace,,,-1,0,
1572,A1572,I Prevail,1.0,,United States,,6.0,1,https://en.wikipedia.org/wiki/I_Prevail,,I Prevail,Michigan,MI,-1,0,
1573,A1573,Hoodie Allen,1.0,,United States,1988-08-19,1.0,1,https://en.wikipedia.org/wiki/Hoodie_Allen,,Hoodie Allen,New York,NY,-1,0,
1574,A1574,Fetty Wap,1.0,,United States,1991-06-07,1.0,1,https://en.wikipedia.org/wiki/Fetty_Wap,M,Fetty Wap,New Jersey,NJ,0,1,0.0
1575,A1575,Natalie La Rose,1.0,,Netherlands,1988-07-11,1.0,1,https://en.wikipedia.org/wiki/Natalie_La_Rose,F,Natalie La Rose,,,-1,0,
1576,A1576,George Ezra,1.0,,United Kingdom,1993-06-07,1.0,1,https://en.wikipedia.org/wiki/George_Ezra,M,George Ezra,,,-1,0,
1577,A1577,A-Trak,1.0,,Canada,1982-03-30,1.0,1,https://en.wikipedia.org/wiki/A-Trak,,Atrak,,,-1,0,
1578,A1578,Empire Cast,1.0,,,,,0,,,Empire Cast,,,-1,0,
1579,A1579,Tori Kelly,1.0,Victoria Loren Kelly,United States,1992-12-14,1.0,1,https://en.wikipedia.org/wiki/Tori_Kelly,F,Tori Kelly,California,CA,-1,0,
1580,A1580,A Thousand Horses,1.0,,United States,,3.0,1,https://en.wikipedia.org/wiki/A_Thousand_Horses,,A Thousand Horses,Tennessee,TN,-1,0,
1581,A1581,Silento,1.0,,United States,1998-01-23,1.0,1,https://en.wikipedia.org/wiki/Silent%C3%B3,M,Silento,Georgia,GA,-1,0,
1582,A1582,Cashmere Cat,1.0,,Norway,1987-11-29,1.0,1,https://en.wikipedia.org/wiki/Cashmere_Cat,,Cashmere Cat,,,-1,0,
1583,A1583,LunchMoney Lewis,1.0,,United States,1988-01-11,1.0,1,https://en.wikipedia.org/wiki/LunchMoney_Lewis,,Lunchmoney Lewis,Florida,FL,-1,0,
1584,A1584,Twenty One Pilots,1.0,,United States,,2.0,1,https://en.wikipedia.org/wiki/Twenty_One_Pilots,,Twenty One Pilots,Ohio,OH,0,1,0.0
1585,A1585,Nicky Jam,1.0,Nick Rivera Caminero,United States,1981-03-17,1.0,1,https://en.wikipedia.org/wiki/Nicky_Jam,M,Nicky Jam,Massachusetts,MA,-1,0,
1586,A1586,Action Bronson,1.0,Ariyan Arslani,United States,1983-12-02,1.0,1,https://en.wikipedia.org/wiki/Action_Bronson,M,Action Bronson,New York,NY,-1,0,
1587,A1587,Canaan Smith,1.0,,United States,1982-08-24,1.0,1,https://en.wikipedia.org/wiki/Canaan_Smith,M,Canaan Smith,Tennessee,TN,-1,0,
1588,A1588,Dillon Francis,1.0,,United States,1987-10-05,1.0,1,https://en.wikipedia.org/wiki/Dillon_Francis,,Dillon Francis,California,CA,-1,0,
1589,A1589,Kelsea Ballerini,1.0,,United States,1993-09-12,1.0,1,https://en.wikipedia.org/wiki/Kelsea_Ballerini,F,Kelsea Ballerini,Tennessee,TN,-1,0,
